ProductLabel,Sphere,Cylinder,AntiReflectiveCoating,Id,Name,Deleted,Transitions,RemainingCount,LowInventoryWarning
1.25/-3.75/CR39/TR,1.25,-3.75,False,2,Plastic2,True,True,0,0
-1.25/-3.75/Poly,-1.25,-3.75,False,1,Plastic,False,False,0,0
1.25/-3.75/Poly,1.25,-3.75,False,1,Plastic,False,False,0,0
-1.25/-3.75/Poly/AR,-1.25,-3.75,True,1,Plastic,False,False,0,0
1.25/-3.75/Poly/AR,1.25,-3.75,True,1,Plastic,False,False,0,0
-1.25/-3.75/Poly/TR,-1.25,-3.75,False,1,Plastic,False,True,0,0
1.25/-3.75/Poly/TR,1.25,-3.75,False,1,Plastic,False,True,0,0
-1.25/-3/CR39,-1.25,-3.00,False,2,Plastic2,True,False,0,0
1.25/-3/CR39,1.25,-3.00,False,2,Plastic2,True,False,0,0
-1.25/-3/CR39/AR,-1.25,-3.00,True,2,Plastic2,True,False,0,0
1.25/-3/CR39/AR,1.25,-3.00,True,2,Plastic2,True,False,0,0
-1.25/-3/CR39/TR,-1.25,-3.00,False,2,Plastic2,True,True,0,0
1.25/-3/CR39/TR,1.25,-3.00,False,2,Plastic2,True,True,0,0
-1.25/-3/Poly,-1.25,-3.00,False,1,Plastic,False,False,0,0
1.25/-3/Poly,1.25,-3.00,False,1,Plastic,False,False,0,0
-1.25/-3/Poly/AR,-1.25,-3.00,True,1,Plastic,False,False,0,0
1.25/-3/Poly/AR,1.25,-3.00,True,1,Plastic,False,False,0,0
-1.25/-3/Poly/TR,-1.25,-3.00,False,1,Plastic,False,True,0,0
1.25/-3/Poly/TR,1.25,-3.00,False,1,Plastic,False,True,0,0
-1.25/-4.25/CR39,-1.25,-4.25,False,2,Plastic2,True,False,0,0
1.25/-4.25/CR39,1.25,-4.25,False,2,Plastic2,True,False,0,0
-1.25/-4.25/CR39/AR,-1.25,-4.25,True,2,Plastic2,True,False,0,0
1.25/-4.25/CR39/AR,1.25,-4.25,True,2,Plastic2,True,False,0,0
-1.25/-4.25/CR39/TR,-1.25,-4.25,False,2,Plastic2,True,True,0,0
1.25/-4.25/CR39/TR,1.25,-4.25,False,2,Plastic2,True,True,0,0
-1.25/-4.25/Poly,-1.25,-4.25,False,1,Plastic,False,False,0,0
1.25/-4.25/Poly,1.25,-4.25,False,1,Plastic,False,False,0,0
-1.25/-4.25/Poly/AR,-1.25,-4.25,True,1,Plastic,False,False,0,0
1.25/-4.25/Poly/AR,1.25,-4.25,True,1,Plastic,False,False,0,0
-1.25/-4.25/Poly/TR,-1.25,-4.25,False,1,Plastic,False,True,0,0
1.25/-4.25/Poly/TR,1.25,-4.25,False,1,Plastic,False,True,0,0
-1.25/-4.5/CR39,-1.25,-4.50,False,2,Plastic2,True,False,0,0
1.25/-4.5/CR39,1.25,-4.50,False,2,Plastic2,True,False,0,0
-1.25/-4.5/CR39/AR,-1.25,-4.50,True,2,Plastic2,True,False,0,0
1.25/-4.5/CR39/AR,1.25,-4.50,True,2,Plastic2,True,False,0,0
-1.25/-4.5/CR39/TR,-1.25,-4.50,False,2,Plastic2,True,True,0,0
1.25/-4.5/CR39/TR,1.25,-4.50,False,2,Plastic2,True,True,0,0
-1.25/-4.5/Poly,-1.25,-4.50,False,1,Plastic,False,False,0,0
1.25/-4.5/Poly,1.25,-4.50,False,1,Plastic,False,False,0,0
-1.25/-4.5/Poly/AR,-1.25,-4.50,True,1,Plastic,False,False,0,0
1.25/-4.5/Poly/AR,1.25,-4.50,True,1,Plastic,False,False,0,0
-1.25/-4.5/Poly/TR,-1.25,-4.50,False,1,Plastic,False,True,0,0
1.25/-4.5/Poly/TR,1.25,-4.50,False,1,Plastic,False,True,0,0
-1.25/-4.75/CR39,-1.25,-4.75,False,2,Plastic2,True,False,0,0
1.25/-4.75/CR39,1.25,-4.75,False,2,Plastic2,True,False,0,0
-1.25/-4.75/CR39/AR,-1.25,-4.75,True,2,Plastic2,True,False,0,0
1.25/-4.75/CR39/AR,1.25,-4.75,True,2,Plastic2,True,False,0,0
-1.25/-4.75/CR39/TR,-1.25,-4.75,False,2,Plastic2,True,True,0,0
1.25/-4.75/CR39/TR,1.25,-4.75,False,2,Plastic2,True,True,0,0
-1.25/-4.75/Poly,-1.25,-4.75,False,1,Plastic,False,False,0,0
1.25/-4.75/Poly,1.25,-4.75,False,1,Plastic,False,False,0,0
-1.25/-4.75/Poly/AR,-1.25,-4.75,True,1,Plastic,False,False,0,0
1.25/-4.75/Poly/AR,1.25,-4.75,True,1,Plastic,False,False,0,0
-1.25/-4.75/Poly/TR,-1.25,-4.75,False,1,Plastic,False,True,0,0
1.25/-4.75/Poly/TR,1.25,-4.75,False,1,Plastic,False,True,0,0
-1.25/-4/CR39,-1.25,-4.00,False,2,Plastic2,True,False,0,0
1.25/-4/CR39,1.25,-4.00,False,2,Plastic2,True,False,0,0
-1.25/-4/CR39/AR,-1.25,-4.00,True,2,Plastic2,True,False,0,0
1.25/-4/CR39/AR,1.25,-4.00,True,2,Plastic2,True,False,0,0
-1.25/-4/CR39/TR,-1.25,-4.00,False,2,Plastic2,True,True,0,0
1.25/-4/CR39/TR,1.25,-4.00,False,2,Plastic2,True,True,0,0
-1.25/-4/Poly,-1.25,-4.00,False,1,Plastic,False,False,0,0
1.25/-4/Poly,1.25,-4.00,False,1,Plastic,False,False,0,0
-1.25/-4/Poly/AR,-1.25,-4.00,True,1,Plastic,False,False,0,0
1.25/-4/Poly/AR,1.25,-4.00,True,1,Plastic,False,False,0,0
-1.25/-4/Poly/TR,-1.25,-4.00,False,1,Plastic,False,True,0,0
1.25/-4/Poly/TR,1.25,-4.00,False,1,Plastic,False,True,0,0
-1.25/-5.25/CR39,-1.25,-5.25,False,2,Plastic2,True,False,0,0
1.25/-5.25/CR39,1.25,-5.25,False,2,Plastic2,True,False,0,0
-1.25/-5.25/CR39/AR,-1.25,-5.25,True,2,Plastic2,True,False,0,0
1.25/-5.25/CR39/AR,1.25,-5.25,True,2,Plastic2,True,False,0,0
-1.25/-5.25/CR39/TR,-1.25,-5.25,False,2,Plastic2,True,True,0,0
1.25/-5.25/CR39/TR,1.25,-5.25,False,2,Plastic2,True,True,0,0
-1.25/-5.25/Poly,-1.25,-5.25,False,1,Plastic,False,False,0,0
1.25/-5.25/Poly,1.25,-5.25,False,1,Plastic,False,False,0,0
-1.25/-5.25/Poly/AR,-1.25,-5.25,True,1,Plastic,False,False,0,0
1.25/-5.25/Poly/AR,1.25,-5.25,True,1,Plastic,False,False,0,0
-1.25/-5.25/Poly/TR,-1.25,-5.25,False,1,Plastic,False,True,0,0
1.25/-5.25/Poly/TR,1.25,-5.25,False,1,Plastic,False,True,0,0
-1.25/-5.5/CR39,-1.25,-5.50,False,2,Plastic2,True,False,0,0
1.25/-5.5/CR39,1.25,-5.50,False,2,Plastic2,True,False,0,0
-1.25/-5.5/CR39/AR,-1.25,-5.50,True,2,Plastic2,True,False,0,0
1.25/-5.5/CR39/AR,1.25,-5.50,True,2,Plastic2,True,False,0,0
-1.25/-5.5/CR39/TR,-1.25,-5.50,False,2,Plastic2,True,True,0,0
1.25/-5.5/CR39/TR,1.25,-5.50,False,2,Plastic2,True,True,0,0
-1.25/-5.5/Poly,-1.25,-5.50,False,1,Plastic,False,False,0,0
1.25/-5.5/Poly,1.25,-5.50,False,1,Plastic,False,False,0,0
-1.25/-5.5/Poly/AR,-1.25,-5.50,True,1,Plastic,False,False,0,0
1.25/-5.5/Poly/AR,1.25,-5.50,True,1,Plastic,False,False,0,0
-1.25/-5.5/Poly/TR,-1.25,-5.50,False,1,Plastic,False,True,0,0
1.25/-5.5/Poly/TR,1.25,-5.50,False,1,Plastic,False,True,0,0
-1.25/-5.75/CR39,-1.25,-5.75,False,2,Plastic2,True,False,0,0
1.25/-5.75/CR39,1.25,-5.75,False,2,Plastic2,True,False,0,0
-1.25/-5.75/CR39/AR,-1.25,-5.75,True,2,Plastic2,True,False,0,0
1.25/-5.75/CR39/AR,1.25,-5.75,True,2,Plastic2,True,False,0,0
-1.25/-5.75/CR39/TR,-1.25,-5.75,False,2,Plastic2,True,True,0,0
1.25/-5.75/CR39/TR,1.25,-5.75,False,2,Plastic2,True,True,0,0
-1.25/-5.75/Poly,-1.25,-5.75,False,1,Plastic,False,False,0,0
1.25/-5.75/Poly,1.25,-5.75,False,1,Plastic,False,False,0,0
-1.25/-5.75/Poly/AR,-1.25,-5.75,True,1,Plastic,False,False,0,0
1.25/-5.75/Poly/AR,1.25,-5.75,True,1,Plastic,False,False,0,0
-1.25/-5.75/Poly/TR,-1.25,-5.75,False,1,Plastic,False,True,0,0
1.25/-5.75/Poly/TR,1.25,-5.75,False,1,Plastic,False,True,0,0
-1.25/-5/CR39,-1.25,-5.00,False,2,Plastic2,True,False,0,0
1.25/-5/CR39,1.25,-5.00,False,2,Plastic2,True,False,0,0
-1.25/-5/CR39/AR,-1.25,-5.00,True,2,Plastic2,True,False,0,0
1.25/-5/CR39/AR,1.25,-5.00,True,2,Plastic2,True,False,0,0
-1.25/-5/CR39/TR,-1.25,-5.00,False,2,Plastic2,True,True,0,0
1.25/-5/CR39/TR,1.25,-5.00,False,2,Plastic2,True,True,0,0
-1.25/-5/Poly,-1.25,-5.00,False,1,Plastic,False,False,0,0
1.25/-5/Poly,1.25,-5.00,False,1,Plastic,False,False,0,0
-1.25/-5/Poly/AR,-1.25,-5.00,True,1,Plastic,False,False,0,0
1.25/-5/Poly/AR,1.25,-5.00,True,1,Plastic,False,False,0,0
-1.25/-5/Poly/TR,-1.25,-5.00,False,1,Plastic,False,True,0,0
1.25/-5/Poly/TR,1.25,-5.00,False,1,Plastic,False,True,0,0
-1.25/-6/CR39,-1.25,-6.00,False,2,Plastic2,True,False,0,0
1.25/-6/CR39,1.25,-6.00,False,2,Plastic2,True,False,0,0
-1.25/-6/CR39/AR,-1.25,-6.00,True,2,Plastic2,True,False,0,0
1.25/-6/CR39/AR,1.25,-6.00,True,2,Plastic2,True,False,0,0
-1.25/-6/CR39/TR,-1.25,-6.00,False,2,Plastic2,True,True,0,0
1.25/-6/CR39/TR,1.25,-6.00,False,2,Plastic2,True,True,0,0
-1.25/-6/Poly,-1.25,-6.00,False,1,Plastic,False,False,0,0
1.25/-6/Poly,1.25,-6.00,False,1,Plastic,False,False,0,0
-1.25/-6/Poly/AR,-1.25,-6.00,True,1,Plastic,False,False,0,0
1.25/-6/Poly/AR,1.25,-6.00,True,1,Plastic,False,False,0,0
-1.25/-6/Poly/TR,-1.25,-6.00,False,1,Plastic,False,True,0,0
1.25/-6/Poly/TR,1.25,-6.00,False,1,Plastic,False,True,0,0
-1.5/-0.25/CR39,-1.50,-0.25,False,2,Plastic2,True,False,0,0
1.5/-0.25/CR39,1.50,-0.25,False,2,Plastic2,True,False,0,0
-1.5/-0.25/CR39/AR,-1.50,-0.25,True,2,Plastic2,True,False,0,0
1.5/-0.25/CR39/AR,1.50,-0.25,True,2,Plastic2,True,False,0,0
-1.5/-0.25/CR39/TR,-1.50,-0.25,False,2,Plastic2,True,True,0,0
1.5/-0.25/CR39/TR,1.50,-0.25,False,2,Plastic2,True,True,0,0
-1.5/-0.25/Poly,-1.50,-0.25,False,1,Plastic,False,False,0,0
1.5/-0.25/Poly,1.50,-0.25,False,1,Plastic,False,False,0,0
-1.5/-0.25/Poly/AR,-1.50,-0.25,True,1,Plastic,False,False,0,0
1.5/-0.25/Poly/AR,1.50,-0.25,True,1,Plastic,False,False,0,0
-1.5/-0.25/Poly/TR,-1.50,-0.25,False,1,Plastic,False,True,0,0
1.5/-0.25/Poly/TR,1.50,-0.25,False,1,Plastic,False,True,0,0
-1.5/-0.5/CR39,-1.50,-0.50,False,2,Plastic2,True,False,0,0
1.5/-0.5/CR39,1.50,-0.50,False,2,Plastic2,True,False,0,0
-1.5/-0.5/CR39/AR,-1.50,-0.50,True,2,Plastic2,True,False,0,0
1.5/-0.5/CR39/AR,1.50,-0.50,True,2,Plastic2,True,False,0,0
-1.5/-0.5/CR39/TR,-1.50,-0.50,False,2,Plastic2,True,True,0,0
1.5/-0.5/CR39/TR,1.50,-0.50,False,2,Plastic2,True,True,0,0
-1.5/-0.5/Poly,-1.50,-0.50,False,1,Plastic,False,False,0,0
1.5/-0.5/Poly,1.50,-0.50,False,1,Plastic,False,False,0,0
-1.5/-0.5/Poly/AR,-1.50,-0.50,True,1,Plastic,False,False,0,0
1.5/-0.5/Poly/AR,1.50,-0.50,True,1,Plastic,False,False,0,0
-1.5/-0.5/Poly/TR,-1.50,-0.50,False,1,Plastic,False,True,0,0
1.5/-0.5/Poly/TR,1.50,-0.50,False,1,Plastic,False,True,0,0
-1.5/-0.75/CR39,-1.50,-0.75,False,2,Plastic2,True,False,0,0
1.5/-0.75/CR39,1.50,-0.75,False,2,Plastic2,True,False,0,0
-1.5/-0.75/CR39/AR,-1.50,-0.75,True,2,Plastic2,True,False,0,0
1.5/-0.75/CR39/AR,1.50,-0.75,True,2,Plastic2,True,False,0,0
-1.5/-0.75/CR39/TR,-1.50,-0.75,False,2,Plastic2,True,True,0,0
1.5/-0.75/CR39/TR,1.50,-0.75,False,2,Plastic2,True,True,0,0
-1.5/-0.75/Poly,-1.50,-0.75,False,1,Plastic,False,False,0,0
1.5/-0.75/Poly,1.50,-0.75,False,1,Plastic,False,False,0,0
-1.5/-0.75/Poly/AR,-1.50,-0.75,True,1,Plastic,False,False,0,0
1.5/-0.75/Poly/AR,1.50,-0.75,True,1,Plastic,False,False,0,0
-1.5/-0.75/Poly/TR,-1.50,-0.75,False,1,Plastic,False,True,0,0
1.5/-0.75/Poly/TR,1.50,-0.75,False,1,Plastic,False,True,0,0
1.5/0/CR39,1.50,0.00,False,2,Plastic2,True,False,0,0
-1.5/0/CR39,-1.50,0.00,False,2,Plastic2,True,False,0,0
1.5/0/CR39/AR,1.50,0.00,True,2,Plastic2,True,False,0,0
-1.5/0/CR39/AR,-1.50,0.00,True,2,Plastic2,True,False,0,0
1.5/0/CR39/TR,1.50,0.00,False,2,Plastic2,True,True,0,0
-1.5/0/CR39/TR,-1.50,0.00,False,2,Plastic2,True,True,0,0
1.5/0/Poly,1.50,0.00,False,1,Plastic,False,False,0,0
-1.5/0/Poly,-1.50,0.00,False,1,Plastic,False,False,0,0
1.5/0/Poly/AR,1.50,0.00,True,1,Plastic,False,False,0,0
-1.5/0/Poly/AR,-1.50,0.00,True,1,Plastic,False,False,0,0
1.5/0/Poly/TR,1.50,0.00,False,1,Plastic,False,True,0,0
-1.5/0/Poly/TR,-1.50,0.00,False,1,Plastic,False,True,0,0
-1.5/-1.25/CR39,-1.50,-1.25,False,2,Plastic2,True,False,0,0
1.5/-1.25/CR39,1.50,-1.25,False,2,Plastic2,True,False,0,0
-1.5/-1.25/CR39/AR,-1.50,-1.25,True,2,Plastic2,True,False,0,0
1.5/-1.25/CR39/AR,1.50,-1.25,True,2,Plastic2,True,False,0,0
-1.5/-1.25/CR39/TR,-1.50,-1.25,False,2,Plastic2,True,True,0,0
1.5/-1.25/CR39/TR,1.50,-1.25,False,2,Plastic2,True,True,0,0
-1.5/-1.25/Poly,-1.50,-1.25,False,1,Plastic,False,False,0,0
1.5/-1.25/Poly,1.50,-1.25,False,1,Plastic,False,False,0,0
-1.5/-1.25/Poly/AR,-1.50,-1.25,True,1,Plastic,False,False,0,0
1.5/-1.25/Poly/AR,1.50,-1.25,True,1,Plastic,False,False,0,0
-1.5/-1.25/Poly/TR,-1.50,-1.25,False,1,Plastic,False,True,0,0
1.5/-1.25/Poly/TR,1.50,-1.25,False,1,Plastic,False,True,0,0
-1.5/-1.5/CR39,-1.50,-1.50,False,2,Plastic2,True,False,0,0
1.5/-1.5/CR39,1.50,-1.50,False,2,Plastic2,True,False,0,0
-1.5/-1.5/CR39/AR,-1.50,-1.50,True,2,Plastic2,True,False,0,0
1.5/-1.5/CR39/AR,1.50,-1.50,True,2,Plastic2,True,False,0,0
-1.5/-1.5/CR39/TR,-1.50,-1.50,False,2,Plastic2,True,True,0,0
1.5/-1.5/CR39/TR,1.50,-1.50,False,2,Plastic2,True,True,0,0
-1.5/-1.5/Poly,-1.50,-1.50,False,1,Plastic,False,False,0,0
1.5/-1.5/Poly,1.50,-1.50,False,1,Plastic,False,False,0,0
-1.5/-1.5/Poly/AR,-1.50,-1.50,True,1,Plastic,False,False,0,0
1.5/-1.5/Poly/AR,1.50,-1.50,True,1,Plastic,False,False,0,0
-1.5/-1.5/Poly/TR,-1.50,-1.50,False,1,Plastic,False,True,0,0
1.5/-1.5/Poly/TR,1.50,-1.50,False,1,Plastic,False,True,0,0
-1.5/-1.75/CR39,-1.50,-1.75,False,2,Plastic2,True,False,0,0
1.5/-1.75/CR39,1.50,-1.75,False,2,Plastic2,True,False,0,0
-1.5/-1.75/CR39/AR,-1.50,-1.75,True,2,Plastic2,True,False,0,0
1.5/-1.75/CR39/AR,1.50,-1.75,True,2,Plastic2,True,False,0,0
-1.5/-1.75/CR39/TR,-1.50,-1.75,False,2,Plastic2,True,True,0,0
1.5/-1.75/CR39/TR,1.50,-1.75,False,2,Plastic2,True,True,0,0
-1.5/-1.75/Poly,-1.50,-1.75,False,1,Plastic,False,False,0,0
1.5/-1.75/Poly,1.50,-1.75,False,1,Plastic,False,False,0,0
-1.5/-1.75/Poly/AR,-1.50,-1.75,True,1,Plastic,False,False,0,0
1.5/-1.75/Poly/AR,1.50,-1.75,True,1,Plastic,False,False,0,0
-1.5/-1.75/Poly/TR,-1.50,-1.75,False,1,Plastic,False,True,0,0
1.5/-1.75/Poly/TR,1.50,-1.75,False,1,Plastic,False,True,0,0
-1.5/-1/CR39,-1.50,-1.00,False,2,Plastic2,True,False,0,0
1.5/-1/CR39,1.50,-1.00,False,2,Plastic2,True,False,0,0
-1.5/-1/CR39/AR,-1.50,-1.00,True,2,Plastic2,True,False,0,0
1.5/-1/CR39/AR,1.50,-1.00,True,2,Plastic2,True,False,0,0
-1.5/-1/CR39/TR,-1.50,-1.00,False,2,Plastic2,True,True,0,0
1.5/-1/CR39/TR,1.50,-1.00,False,2,Plastic2,True,True,0,0
-1.5/-1/Poly,-1.50,-1.00,False,1,Plastic,False,False,0,0
1.5/-1/Poly,1.50,-1.00,False,1,Plastic,False,False,0,0
-1.5/-1/Poly/AR,-1.50,-1.00,True,1,Plastic,False,False,0,0
1.5/-1/Poly/AR,1.50,-1.00,True,1,Plastic,False,False,0,0
-1.5/-1/Poly/TR,-1.50,-1.00,False,1,Plastic,False,True,0,0
1.5/-1/Poly/TR,1.50,-1.00,False,1,Plastic,False,True,0,0
-1.5/-2.25/CR39,-1.50,-2.25,False,2,Plastic2,True,False,0,0
1.5/-2.25/CR39,1.50,-2.25,False,2,Plastic2,True,False,0,0
-1.5/-2.25/CR39/AR,-1.50,-2.25,True,2,Plastic2,True,False,0,0
1.5/-2.25/CR39/AR,1.50,-2.25,True,2,Plastic2,True,False,0,0
-1.5/-2.25/CR39/TR,-1.50,-2.25,False,2,Plastic2,True,True,0,0
1.5/-2.25/CR39/TR,1.50,-2.25,False,2,Plastic2,True,True,0,0
-1.5/-2.25/Poly,-1.50,-2.25,False,1,Plastic,False,False,0,0
1.5/-2.25/Poly,1.50,-2.25,False,1,Plastic,False,False,0,0
-1.5/-2.25/Poly/AR,-1.50,-2.25,True,1,Plastic,False,False,0,0
1.5/-2.25/Poly/AR,1.50,-2.25,True,1,Plastic,False,False,0,0
-1.5/-2.25/Poly/TR,-1.50,-2.25,False,1,Plastic,False,True,0,0
1.5/-2.25/Poly/TR,1.50,-2.25,False,1,Plastic,False,True,0,0
-1.5/-2.5/CR39,-1.50,-2.50,False,2,Plastic2,True,False,0,0
1.5/-2.5/CR39,1.50,-2.50,False,2,Plastic2,True,False,0,0
-1.5/-2.5/CR39/AR,-1.50,-2.50,True,2,Plastic2,True,False,0,0
1.5/-2.5/CR39/AR,1.50,-2.50,True,2,Plastic2,True,False,0,0
-1.5/-2.5/CR39/TR,-1.50,-2.50,False,2,Plastic2,True,True,0,0
1.5/-2.5/CR39/TR,1.50,-2.50,False,2,Plastic2,True,True,0,0
-1.5/-2.5/Poly,-1.50,-2.50,False,1,Plastic,False,False,0,0
1.5/-2.5/Poly,1.50,-2.50,False,1,Plastic,False,False,0,0
-1.5/-2.5/Poly/AR,-1.50,-2.50,True,1,Plastic,False,False,0,0
1.5/-2.5/Poly/AR,1.50,-2.50,True,1,Plastic,False,False,0,0
-1.5/-2.5/Poly/TR,-1.50,-2.50,False,1,Plastic,False,True,0,0
1.5/-2.5/Poly/TR,1.50,-2.50,False,1,Plastic,False,True,0,0
-1.5/-2.75/CR39,-1.50,-2.75,False,2,Plastic2,True,False,0,0
1.5/-2.75/CR39,1.50,-2.75,False,2,Plastic2,True,False,0,0
-1.5/-2.75/CR39/AR,-1.50,-2.75,True,2,Plastic2,True,False,0,0
1.5/-2.75/CR39/AR,1.50,-2.75,True,2,Plastic2,True,False,0,0
-1.5/-2.75/CR39/TR,-1.50,-2.75,False,2,Plastic2,True,True,0,0
1.5/-2.75/CR39/TR,1.50,-2.75,False,2,Plastic2,True,True,0,0
-1.5/-2.75/Poly,-1.50,-2.75,False,1,Plastic,False,False,0,0
1.5/-2.75/Poly,1.50,-2.75,False,1,Plastic,False,False,0,0
-1.5/-2.75/Poly/AR,-1.50,-2.75,True,1,Plastic,False,False,0,0
1.5/-2.75/Poly/AR,1.50,-2.75,True,1,Plastic,False,False,0,0
-1.5/-2.75/Poly/TR,-1.50,-2.75,False,1,Plastic,False,True,0,0
1.5/-2.75/Poly/TR,1.50,-2.75,False,1,Plastic,False,True,0,0
-1.5/-2/CR39,-1.50,-2.00,False,2,Plastic2,True,False,0,0
1.5/-2/CR39,1.50,-2.00,False,2,Plastic2,True,False,0,0
-1.5/-2/CR39/AR,-1.50,-2.00,True,2,Plastic2,True,False,0,0
1.5/-2/CR39/AR,1.50,-2.00,True,2,Plastic2,True,False,0,0
-1.5/-2/CR39/TR,-1.50,-2.00,False,2,Plastic2,True,True,0,0
1.5/-2/CR39/TR,1.50,-2.00,False,2,Plastic2,True,True,0,0
-1.5/-2/Poly,-1.50,-2.00,False,1,Plastic,False,False,0,0
1.5/-2/Poly,1.50,-2.00,False,1,Plastic,False,False,0,0
-1.5/-2/Poly/AR,-1.50,-2.00,True,1,Plastic,False,False,0,0
1.5/-2/Poly/AR,1.50,-2.00,True,1,Plastic,False,False,0,0
-1.5/-2/Poly/TR,-1.50,-2.00,False,1,Plastic,False,True,0,0
1.5/-2/Poly/TR,1.50,-2.00,False,1,Plastic,False,True,0,0
-1.5/-3.25/CR39,-1.50,-3.25,False,2,Plastic2,True,False,0,0
1.5/-3.25/CR39,1.50,-3.25,False,2,Plastic2,True,False,0,0
-1.5/-3.25/CR39/AR,-1.50,-3.25,True,2,Plastic2,True,False,0,0
1.5/-3.25/CR39/AR,1.50,-3.25,True,2,Plastic2,True,False,0,0
-1.5/-3.25/CR39/TR,-1.50,-3.25,False,2,Plastic2,True,True,0,0
1.5/-3.25/CR39/TR,1.50,-3.25,False,2,Plastic2,True,True,0,0
-1.5/-3.25/Poly,-1.50,-3.25,False,1,Plastic,False,False,0,0
1.5/-3.25/Poly,1.50,-3.25,False,1,Plastic,False,False,0,0
-1.5/-3.25/Poly/AR,-1.50,-3.25,True,1,Plastic,False,False,0,0
1.5/-3.25/Poly/AR,1.50,-3.25,True,1,Plastic,False,False,0,0
-1.5/-3.25/Poly/TR,-1.50,-3.25,False,1,Plastic,False,True,0,0
1.5/-3.25/Poly/TR,1.50,-3.25,False,1,Plastic,False,True,0,0
-1.5/-3.5/CR39,-1.50,-3.50,False,2,Plastic2,True,False,0,0
1.5/-3.5/CR39,1.50,-3.50,False,2,Plastic2,True,False,0,0
-1.5/-3.5/CR39/AR,-1.50,-3.50,True,2,Plastic2,True,False,0,0
1.5/-3.5/CR39/AR,1.50,-3.50,True,2,Plastic2,True,False,0,0
-1.5/-3.5/CR39/TR,-1.50,-3.50,False,2,Plastic2,True,True,0,0
1.5/-3.5/CR39/TR,1.50,-3.50,False,2,Plastic2,True,True,0,0
-1.5/-3.5/Poly,-1.50,-3.50,False,1,Plastic,False,False,0,0
1.5/-3.5/Poly,1.50,-3.50,False,1,Plastic,False,False,0,0
-1.5/-3.5/Poly/AR,-1.50,-3.50,True,1,Plastic,False,False,0,0
1.5/-3.5/Poly/AR,1.50,-3.50,True,1,Plastic,False,False,0,0
-1.5/-3.5/Poly/TR,-1.50,-3.50,False,1,Plastic,False,True,0,0
1.5/-3.5/Poly/TR,1.50,-3.50,False,1,Plastic,False,True,0,0
-1.5/-3.75/CR39,-1.50,-3.75,False,2,Plastic2,True,False,0,0
1.5/-3.75/CR39,1.50,-3.75,False,2,Plastic2,True,False,0,0
-1.5/-3.75/CR39/AR,-1.50,-3.75,True,2,Plastic2,True,False,0,0
1.5/-3.75/CR39/AR,1.50,-3.75,True,2,Plastic2,True,False,0,0
-1.5/-3.75/CR39/TR,-1.50,-3.75,False,2,Plastic2,True,True,0,0
1.5/-3.75/CR39/TR,1.50,-3.75,False,2,Plastic2,True,True,0,0
-1.5/-3.75/Poly,-1.50,-3.75,False,1,Plastic,False,False,0,0
1.5/-3.75/Poly,1.50,-3.75,False,1,Plastic,False,False,0,0
-1.5/-3.75/Poly/AR,-1.50,-3.75,True,1,Plastic,False,False,0,0
1.5/-3.75/Poly/AR,1.50,-3.75,True,1,Plastic,False,False,0,0
-1.5/-3.75/Poly/TR,-1.50,-3.75,False,1,Plastic,False,True,0,0
1.5/-3.75/Poly/TR,1.50,-3.75,False,1,Plastic,False,True,0,0
-1.5/-3/CR39,-1.50,-3.00,False,2,Plastic2,True,False,0,0
1.5/-3/CR39,1.50,-3.00,False,2,Plastic2,True,False,0,0
-1.5/-3/CR39/AR,-1.50,-3.00,True,2,Plastic2,True,False,0,0
1.5/-3/CR39/AR,1.50,-3.00,True,2,Plastic2,True,False,0,0
-1.5/-3/CR39/TR,-1.50,-3.00,False,2,Plastic2,True,True,0,0
1.5/-3/CR39/TR,1.50,-3.00,False,2,Plastic2,True,True,0,0
-1.5/-3/Poly,-1.50,-3.00,False,1,Plastic,False,False,0,0
1.5/-3/Poly,1.50,-3.00,False,1,Plastic,False,False,0,0
-1.5/-3/Poly/AR,-1.50,-3.00,True,1,Plastic,False,False,0,0
1.5/-3/Poly/AR,1.50,-3.00,True,1,Plastic,False,False,0,0
-1.5/-3/Poly/TR,-1.50,-3.00,False,1,Plastic,False,True,0,0
1.5/-3/Poly/TR,1.50,-3.00,False,1,Plastic,False,True,0,0
-1.5/-4.25/CR39,-1.50,-4.25,False,2,Plastic2,True,False,0,0
1.5/-4.25/CR39,1.50,-4.25,False,2,Plastic2,True,False,0,0
-1.5/-4.25/CR39/AR,-1.50,-4.25,True,2,Plastic2,True,False,0,0
1.5/-4.25/CR39/AR,1.50,-4.25,True,2,Plastic2,True,False,0,0
-1.5/-4.25/CR39/TR,-1.50,-4.25,False,2,Plastic2,True,True,0,0
1.5/-4.25/CR39/TR,1.50,-4.25,False,2,Plastic2,True,True,0,0
-1.5/-4.25/Poly,-1.50,-4.25,False,1,Plastic,False,False,0,0
1.5/-4.25/Poly,1.50,-4.25,False,1,Plastic,False,False,0,0
-1.5/-4.25/Poly/AR,-1.50,-4.25,True,1,Plastic,False,False,0,0
1.5/-4.25/Poly/AR,1.50,-4.25,True,1,Plastic,False,False,0,0
-1.5/-4.25/Poly/TR,-1.50,-4.25,False,1,Plastic,False,True,0,0
1.5/-4.25/Poly/TR,1.50,-4.25,False,1,Plastic,False,True,0,0
-1.5/-4.5/CR39,-1.50,-4.50,False,2,Plastic2,True,False,0,0
1.5/-4.5/CR39,1.50,-4.50,False,2,Plastic2,True,False,0,0
